"","wave","gor","sex","age_30","notwhite","urban","imd3","domain","SampSize","Direct_01","SD_01_adj","var_01_adj","w_01_inv","Direct_num","SD_num_adj","var_num_adj","w_num_inv"
"2553",2009,2,1,1,0,0,3,"2_1_1_0_0_3",139,0.598665215778417,0.0723345081890756,0.00523228107495544,191.121231003156,2.5735585235711,0.258000186600714,0.0665640962860034,15.0231138976685
"2554",2010,2,1,1,0,0,3,"2_1_1_0_0_3",185,0.541628905239824,0.0623734855417525,0.00389045169862721,257.039561846472,2.5003206054699,0.2237058155827,0.0500442919255209,19.9822989100987
"2555",2011,2,1,1,0,0,3,"2_1_1_0_0_3",144,0.641090701255829,0.0754968735354303,0.00569977791362475,175.445432287739,2.6203798749412,0.262311738686922,0.0688074482529559,14.5333103521542
"2556",2012,2,1,1,0,0,3,"2_1_1_0_0_3",105,0.611705220202101,0.0802908290888032,0.0064466172357674,155.120113918313,2.6130483291398,0.286614183756088,0.0821476903301685,12.1731967871622
"2557",2013,2,1,1,0,0,3,"2_1_1_0_0_3",104,0.493843757089291,0.0716901021878278,0.00513947075170119,194.572563657259,2.43397174222062,0.269923196605421,0.0728585320656885,13.7252284893471
"2558",2014,2,1,1,0,0,3,"2_1_1_0_0_3",83,0.562612636171198,0.0903123692567667,0.00815632404077059,122.604251008341,2.51368978156317,0.320995759675639,0.103038277729741,9.70513116128457
"2559",2015,2,1,1,0,0,3,"2_1_1_0_0_3",79,0.702663502129619,0.103476158093625,0.0107073152938168,93.3940929690819,2.84022779244501,0.360864344468934,0.130223075108994,7.67913059312279
"2560",2016,2,1,1,0,0,3,"2_1_1_0_0_3",93,0.55148556564431,0.0831949197827637,0.00692139467766049,144.47955167585,2.53207670271277,0.305304850158339,0.0932110515302056,10.7283415816411
"2561",2017,2,1,1,0,0,3,"2_1_1_0_0_3",95,0.687640499908941,0.0944749028430514,0.00892550726720401,112.03845003571,2.66146527006963,0.314776191403949,0.0990840506747756,10.0924416512029
"2562",2018,2,1,1,0,0,3,"2_1_1_0_0_3",87,0.609326970530737,0.0917332347085377,0.00841498635009167,118.835605715404,2.59760574379145,0.326067705024276,0.106320148259798,9.40555498057105
"2563",2019,2,1,1,0,0,3,"2_1_1_0_0_3",89,0.686493996103496,0.0986726898778964,0.00973629972773951,102.708423935524,2.67002495207686,0.333370115250761,0.111135633742306,8.99801410516753
"2564",2022,2,1,1,0,0,3,"2_1_1_0_0_3",83,0.408672928614993,0.0782048917893758,0.00611600509978797,163.505422851048,2.31590049308193,0.298971708613353,0.0893840825511877,11.1876742643449
"2565",2023,2,1,1,0,0,3,"2_1_1_0_0_3",51,0.524454635237986,0.119810145592746,0.0143544709869549,69.6647059239438,2.4517617797991,0.411809848973398,0.169587351711493,5.89666617178639
"2566",2003,2,1,1,0,1,1,"2_1_1_0_1_1",556,0.394315822413864,0.0298943534558654,0.000893672368544209,1118.9783137516,2.08781967534446,0.111271200332063,0.0123812800233382,80.7670933954359
"2567",2004,2,1,1,0,1,1,"2_1_1_0_1_1",708,0.41969047953041,0.0271208585332152,0.000735540967578672,1359.54357959408,2.16525155011629,0.102855463260681,0.0105792463225694,94.5246919779756
"2568",2005,2,1,1,0,1,1,"2_1_1_0_1_1",662,0.381718422696904,0.0272516525339743,0.000742652565832467,1346.52466847544,2.13849213440806,0.104494022815507,0.0109190008041678,91.5834715955237
"2569",2006,2,1,1,0,1,1,"2_1_1_0_1_1",697,0.447454175793702,0.0289091317472782,0.000835737898381488,1196.54738876462,2.18287281112346,0.102905229022467,0.0105894861601664,94.4332883460971
"2570",2007,2,1,1,0,1,1,"2_1_1_0_1_1",640,0.452222602701371,0.0309865868073553,0.000960168561969766,1041.48379733296,2.25259398629525,0.114251817766256,0.0130534778628938,76.6079362529606
"2571",2008,2,1,1,0,1,1,"2_1_1_0_1_1",620,0.42476745330726,0.030885811716418,0.00095393336538202,1048.29124998635,2.24076036095481,0.120116373102897,0.0144279430873943,69.309949030344
"2572",2009,2,1,1,0,1,1,"2_1_1_0_1_1",649,0.464613412876179,0.0293640109931486,0.000862245141605754,1159.76298589251,2.34249716369572,0.111043625894152,0.0123306868517204,81.0984831603664
"2573",2010,2,1,1,0,1,1,"2_1_1_0_1_1",602,0.508281473754148,0.0340812123729131,0.00116152903680761,860.934137943241,2.38803558929363,0.121167113592547,0.0146814694163491,68.113073129207
"2574",2011,2,1,1,0,1,1,"2_1_1_0_1_1",651,0.556580468523406,0.0333947369933657,0.00111520845885607,896.693342001508,2.49752667210365,0.118531068736944,0.0140496142559221,71.1763313771044
"2575",2012,2,1,1,0,1,1,"2_1_1_0_1_1",550,0.551954908625135,0.0351364287844745,0.00123456862772645,809.999523348956,2.47271081910536,0.123798520988579,0.0153260737989597,65.2482829665012
"2576",2013,2,1,1,0,1,1,"2_1_1_0_1_1",494,0.53749733785137,0.0370337121196465,0.00137149583336085,729.130906325469,2.49310388175887,0.13405534647783,0.0179708359192911,55.6457142278248
"2577",2014,2,1,1,0,1,1,"2_1_1_0_1_1",468,0.517329148184367,0.0364101191684192,0.00132569677785849,754.320306650655,2.43794074046171,0.133350079916773,0.0177822438138097,56.2358727318427
"2578",2015,2,1,1,0,1,1,"2_1_1_0_1_1",527,0.550796337520248,0.0358276026387878,0.00128361711084288,779.048511859863,2.5356652322808,0.12967847040795,0.0168165056873456,59.4653858888474
"2579",2016,2,1,1,0,1,1,"2_1_1_0_1_1",532,0.524914240257616,0.0347207399798806,0.00120552978475048,829.51081976542,2.38218859485317,0.123474797890066,0.0152460257139928,65.5908640559489
"2580",2017,2,1,1,0,1,1,"2_1_1_0_1_1",530,0.566381178714826,0.0363834886519995,0.00132375824649017,755.424944585925,2.48368448752985,0.12867903348184,0.0165582936578206,60.3926962925732
"2581",2018,2,1,1,0,1,1,"2_1_1_0_1_1",573,0.485248142519526,0.031953093414403,0.00102100017874956,979.431758008815,2.31022101411138,0.116045418514284,0.0134665391581552,74.258128852238
"2582",2019,2,1,1,0,1,1,"2_1_1_0_1_1",481,0.517383319536399,0.0367584870710286,0.00135118637175098,740.090353860008,2.41143840821039,0.130301242568919,0.0169784138150043,58.8983170569367
"2583",2022,2,1,1,0,1,1,"2_1_1_0_1_1",454,0.397787023621938,0.0346830739293874,0.00120291561719135,831.313506707037,2.23692831409235,0.132385698528575,0.0175259731748987,57.0581724632692
"2584",2023,2,1,1,0,1,1,"2_1_1_0_1_1",680,0.410070419348491,0.0323337155699152,0.00104546916255618,956.508365636527,2.20288562817334,0.121104577717877,0.0146663187442252,68.1834356282311
"2585",2003,2,1,1,0,1,2,"2_1_1_0_1_2",550,0.393645396617365,0.0296449901902675,0.000878825443381056,1137.88239465707,2.19370256821614,0.113657975743152,0.0129181354500309,77.4105523098236
"2586",2004,2,1,1,0,1,2,"2_1_1_0_1_2",633,0.464473360791916,0.0316653035353323,0.00100269144798473,997.315776463299,2.32775462097935,0.116642820357444,0.013605547540939,73.4994308013703
"2587",2005,2,1,1,0,1,2,"2_1_1_0_1_2",632,0.432159549808697,0.0294347037383994,0.000866401784167343,1154.19891587718,2.28110194128415,0.109167961542147,0.0119176438272677,83.9092034041152
"2588",2006,2,1,1,0,1,2,"2_1_1_0_1_2",590,0.433256650607973,0.0300226567111056,0.000901359915992896,1109.43473551123,2.28327013946802,0.11292224299843,0.0127514329637966,78.4225586911813
"2589",2007,2,1,1,0,1,2,"2_1_1_0_1_2",650,0.500267489880626,0.0325674900793161,0.00106064141006635,942.825718955705,2.3717190954436,0.115702937092685,0.0133871696518737,74.6983885320401
"2590",2008,2,1,1,0,1,2,"2_1_1_0_1_2",491,0.465121911030306,0.0357071561564462,0.00127500100078083,784.313109862331,2.383442757062,0.136787946682186,0.0187109423575286,53.4446625344681
"2591",2009,2,1,1,0,1,2,"2_1_1_0_1_2",520,0.495315626601012,0.0355359982458456,0.00126280717132874,791.886538740341,2.43857522042858,0.130861876858929,0.0171248308150416,58.3947374897069
"2592",2010,2,1,1,0,1,2,"2_1_1_0_1_2",544,0.596511660158925,0.037454406349297,0.00140283255497826,712.843451238198,2.55104358115012,0.130665061479788,0.0170733582915168,58.5707851335181
"2593",2011,2,1,1,0,1,2,"2_1_1_0_1_2",532,0.638999215515741,0.0382883202461892,0.00146599546727474,682.130349187901,2.67627284722962,0.135925940152611,0.0184758612063713,54.1246759125446
"2594",2012,2,1,1,0,1,2,"2_1_1_0_1_2",448,0.609433230586203,0.0407652678337457,0.00166180706155703,601.754573760839,2.58161535074908,0.141243429605453,0.0199497064067106,50.1260509610117
"2595",2013,2,1,1,0,1,2,"2_1_1_0_1_2",420,0.650607059688268,0.0434767168970343,0.00189022491214486,529.037573028961,2.61945665592854,0.146245841520962,0.0213878461621744,46.755526125326
"2596",2014,2,1,1,0,1,2,"2_1_1_0_1_2",454,0.578492432193305,0.0397246713878033,0.00157804951686896,633.693676472282,2.58379907818151,0.141419644312395,0.0199995157974442,50.0012105356967
"2597",2015,2,1,1,0,1,2,"2_1_1_0_1_2",383,0.555524576939408,0.0425433813978674,0.00180993930076441,552.504716361295,2.57512362917966,0.154007668627599,0.0237183619961084,42.1614275119031
"2598",2016,2,1,1,0,1,2,"2_1_1_0_1_2",417,0.624307925664199,0.0422307055207938,0.001783432488784,560.716487048988,2.60975718790038,0.145627120492364,0.0212072582228975,47.1536673665952
"2599",2017,2,1,1,0,1,2,"2_1_1_0_1_2",488,0.595754165347857,0.0381703936618876,0.00145697895230347,686.351713193254,2.55694319052947,0.133732883121045,0.017884484027867,55.9143891678303
"2600",2018,2,1,1,0,1,2,"2_1_1_0_1_2",402,0.530907633600887,0.0397749620009123,0.00158204760217402,632.092232007317,2.53359925260365,0.14514971533853,0.0210684398628562,47.4643593217839
"2601",2019,2,1,1,0,1,2,"2_1_1_0_1_2",414,0.462738696205601,0.0365178444761103,0.00133355296518138,749.87647743259,2.33762710632234,0.136014890432134,0.0185000504192654,54.0539067373909
"2602",2022,2,1,1,0,1,2,"2_1_1_0_1_2",348,0.485654403854668,0.0414505241416374,0.00171814595161647,582.022731572471,2.37183239842537,0.150335091728691,0.022600639805074,44.2465349930268
"2603",2023,2,1,1,0,1,2,"2_1_1_0_1_2",345,0.426853695737363,0.0391707194014065,0.00153434525842372,651.743793979803,2.2703990975909,0.148970258285836,0.0221921378537487,45.0610034323971
"2604",2003,2,1,1,0,1,3,"2_1_1_0_1_3",214,0.428526002212588,0.0487927819286262,0.00238073556833447,420.038249228824,2.23189954400031,0.181822979833095,0.0330595959953859,30.2484035237324
"2605",2004,2,1,1,0,1,3,"2_1_1_0_1_3",187,0.433359672447851,0.0537649997476012,0.00289067519785956,345.939938440841,2.35562200269126,0.205693706536496,0.042309900908722,23.6351298046612
"2606",2005,2,1,1,0,1,3,"2_1_1_0_1_3",326,0.525553534649015,0.0451651609868671,0.00203989176696962,490.222087363762,2.44824341992182,0.160293518037125,0.025694011924718,38.9195740598994
"2607",2006,2,1,1,0,1,3,"2_1_1_0_1_3",346,0.497394244876044,0.0426203314110886,0.00181649264959102,550.511448656369,2.41880090024431,0.151809671028132,0.0230461762176696,43.3911461300594
"2608",2007,2,1,1,0,1,3,"2_1_1_0_1_3",317,0.500113028111661,0.0453069656348518,0.00205272113503764,487.158232519326,2.36565036927074,0.158511920088763,0.0251260288102263,39.79936533357
"2609",2008,2,1,1,0,1,3,"2_1_1_0_1_3",343,0.505107176669292,0.0503540630581533,0.00253553166646448,394.394601032292,2.41550520125596,0.173648661929445,0.0301538577898868,33.1632525087847
"2610",2009,2,1,1,0,1,3,"2_1_1_0_1_3",319,0.557366763420861,0.0461696210147464,0.00213163390464531,469.123707321776,2.51406868952377,0.164834556849305,0.0271704311317068,36.8047159484724
"2611",2010,2,1,1,0,1,3,"2_1_1_0_1_3",407,0.595001814697007,0.0430242120458155,0.00185108282216329,540.224342221131,2.6148447812375,0.150305501457632,0.0225917437684302,44.2639581189569
"2612",2011,2,1,1,0,1,3,"2_1_1_0_1_3",414,0.645274081916512,0.0431089900213979,0.00185838502066498,538.10162527148,2.71626664655583,0.153552694365345,0.0235784299468571,42.4116449761023
"2613",2012,2,1,1,0,1,3,"2_1_1_0_1_3",259,0.638991378078294,0.0549022278256476,0.00301425462021932,331.756976763708,2.61789492112681,0.188226915462775,0.0354293717046306,28.2251688891593
"2614",2013,2,1,1,0,1,3,"2_1_1_0_1_3",296,0.641714017482415,0.0500238079781875,0.00250238136463857,399.619344249886,2.66854483246338,0.172911090264455,0.0298982451364426,33.4467790813954
"2615",2014,2,1,1,0,1,3,"2_1_1_0_1_3",246,0.6500769713312,0.0561102166008785,0.00314835640699751,317.626046967684,2.67485079231195,0.190372738590409,0.0362417795984124,27.5924640313139
"2616",2015,2,1,1,0,1,3,"2_1_1_0_1_3",323,0.666919638313044,0.0494321025035067,0.0024435327579172,409.243541654982,2.72565618403645,0.170425857817696,0.0290449730128976,34.4293657823659
"2617",2016,2,1,1,0,1,3,"2_1_1_0_1_3",365,0.628138653631689,0.0447196999430711,0.00199985156299831,500.037112004819,2.66137420694011,0.159603482979814,0.0254732717792878,39.2568339341904
"2618",2017,2,1,1,0,1,3,"2_1_1_0_1_3",347,0.638346994401718,0.0471800984961799,0.00222596169410924,449.24402906231,2.62764096064851,0.161484966836974,0.0260773945143387,38.3473893241193
"2619",2018,2,1,1,0,1,3,"2_1_1_0_1_3",338,0.549402335623119,0.0445728721418113,0.00198674093097026,503.336889280089,2.47446614195976,0.156737010018931,0.0245664903096744,40.7058553091808
"2620",2019,2,1,1,0,1,3,"2_1_1_0_1_3",386,0.558150806,0.0404504256101908,0.00163623693204558,611.158433363209,2.52614801809854,0.145523651827299,0.021177133241153,47.2207445933581
"2621",2022,2,1,1,0,1,3,"2_1_1_0_1_3",299,0.468033818029211,0.0436177888914144,0.00190251150777599,525.620999354156,2.39072351620266,0.160841730737903,0.025870062346764,38.65471936619
"2622",2023,2,1,1,0,1,3,"2_1_1_0_1_3",234,0.575219627617796,0.0594337571178942,0.00353237148514883,283.095932634578,2.5630357094018,0.203990576036933,0.0416121551118799,24.031439787518
"2623",2003,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2624",2004,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2625",2005,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2626",2006,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2627",2007,2,1,1,1,0,1,"2_1_1_1_0_1",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99925331822784,3.99701383044502,0.250186775032665
"2628",2008,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2629",2009,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2630",2010,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2631",2011,2,1,1,1,0,1,"2_1_1_1_0_1",2,1,0.802180190807336,0.643493058523693,1.5540183172981,3.76827773900149,3.14972332299344,9.92075701140882,0.100798759494866
"2632",2012,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2633",2013,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2634",2014,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2635",2015,2,1,1,1,0,1,"2_1_1_1_0_1",1,1,0.999592767470051,0.999185700778435,1.00081496284518,4,3.9983710698802,15.986971212455,0.0625509351778235
"2636",2016,2,1,1,1,0,1,"2_1_1_1_0_1",1,1,0.999790426929148,0.999580897779168,1.00041927794115,4,3.99916170771659,15.9932943644667,0.0625262048713218
"2637",2017,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2638",2018,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2639",2019,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2640",2022,2,1,1,1,0,1,"2_1_1_1_0_1",0,NA,NA,NA,NA,NA,NA,NA,NA
"2641",2023,2,1,1,1,0,1,"2_1_1_1_0_1",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99896756942633,3.99587134361823,0.250258307639732
"2642",2003,2,1,1,1,0,2,"2_1_1_1_0_2",2,0,0.24920318360183,0.0621022267172876,16.1024821952419,2,1.45049172584186,2.1039262467357,0.475301832253639
"2643",2004,2,1,1,1,0,2,"2_1_1_1_0_2",2,1,0.718409464710804,0.516112158986064,1.93756334275202,3.40915655582293,2.41158614342769,5.81574772717246,0.17194693561548
"2644",2005,2,1,1,1,0,2,"2_1_1_1_0_2",2,1,0.711915084133779,0.506823087017205,1.97307507415512,3,2.13574525240134,4.56140778315485,0.219230563795013
"2645",2006,2,1,1,1,0,2,"2_1_1_1_0_2",3,0.742159585385826,0.535445287110028,0.28670165548834,3.48794637511491,3.03768923956845,1.85933539857736,3.45712812440284,0.28925743102817
"2646",2007,2,1,1,1,0,2,"2_1_1_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2647",2008,2,1,1,1,0,2,"2_1_1_1_0_2",2,0.259355362267413,0.259097342436876,0.0671314328578518,14.8961515854646,2.25935536226741,1.67238535205414,2.79687276576526,0.357542185057671
"2648",2009,2,1,1,1,0,2,"2_1_1_1_0_2",1,1,0.99947027123347,0.998940823079506,1.00106029996575,3,2.99841081370041,8.99046740771556,0.111228922218416
"2649",2010,2,1,1,1,0,2,"2_1_1_1_0_2",2,1,0.744384036012356,0.554107593070045,1.80470365774899,3,2.23315210803707,4.98696833763041,0.200522628638777
"2650",2011,2,1,1,1,0,2,"2_1_1_1_0_2",4,0.934396623922275,0.556618627658165,0.309824296656059,3.22763582712209,2.93439662392227,1.67498133948006,2.80556248760642,0.356434762874648
"2651",2012,2,1,1,1,0,2,"2_1_1_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2652",2013,2,1,1,1,0,2,"2_1_1_1_0_2",4,0.525656066239643,0.399735168324331,0.159788204795281,6.25828421616721,2.52565606623964,1.38831785948869,1.92742647897525,0.518826534193754
"2653",2014,2,1,1,1,0,2,"2_1_1_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2654",2015,2,1,1,1,0,2,"2_1_1_1_0_2",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.9990564797441,3.99622680920687,0.250236047087245
"2655",2016,2,1,1,1,0,2,"2_1_1_1_0_2",2,0.510506814673355,0.510130972681649,0.260233609289125,3.84270118964141,2.53152044402007,2.09832636126094,4.40297351836256,0.227119240174739
"2656",2017,2,1,1,1,0,2,"2_1_1_1_0_2",0,NA,NA,NA,NA,NA,NA,NA,NA
"2657",2018,2,1,1,1,0,2,"2_1_1_1_0_2",1,1,0.999648978551939,0.999298080319935,1.00070241271737,3,2.99894693565582,8.99368272287942,0.111189156968597
"2658",2019,2,1,1,1,0,2,"2_1_1_1_0_2",2,0,0.24920318360183,0.0621022267172876,16.1024821952419,0.492935715062088,0.492588860962989,0.242643785944815,4.12126770980829
"2659",2022,2,1,1,1,0,2,"2_1_1_1_0_2",1,1,0.999361551713249,0.998723511042713,1.00127812046395,3,2.99808465513975,8.98851159938441,0.111253124495994
"2660",2023,2,1,1,1,0,2,"2_1_1_1_0_2",1,1,0.999645751646613,0.999291628785121,1.00070887336036,4,3.99858300658645,15.9886660605619,0.0625443045850227
"2661",2003,2,1,1,1,0,3,"2_1_1_1_0_3",1,1,0.998150301633911,0.996304024651867,1.00370968625709,3,2.99445090490173,8.9667362218668,0.11152329847301
"2662",2004,2,1,1,1,0,3,"2_1_1_1_0_3",3,1,0.599365427906475,0.359238916169512,2.78366277980901,3,1.79809628371942,3.23315024552561,0.309295864423224
"2663",2005,2,1,1,1,0,3,"2_1_1_1_0_3",2,1,0.758186976651545,0.574847491564011,1.73959183031183,3.30572497858896,2.4138219136287,5.82653623071412,0.171628556041337
"2664",2006,2,1,1,1,0,3,"2_1_1_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2665",2007,2,1,1,1,0,3,"2_1_1_1_0_3",2,1,0.768774740741906,0.591014602002784,1.69200557247025,3,2.30632422222572,5.31913141802506,0.188000619163361
"2666",2008,2,1,1,1,0,3,"2_1_1_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.9978866496149,3.99155106470946,0.250529176199525
"2667",2009,2,1,1,1,0,3,"2_1_1_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2668",2010,2,1,1,1,0,3,"2_1_1_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99897054342627,3.99588323348592,0.250257562988802
"2669",2011,2,1,1,1,0,3,"2_1_1_1_0_3",1,1,0.999554096088407,0.999108391007113,1.00089240466891,3,2.99866228826522,8.99197551906402,0.111210267185435
"2670",2012,2,1,1,1,0,3,"2_1_1_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2671",2013,2,1,1,1,0,3,"2_1_1_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99850820760862,3.99403505587903,0.25037336578407
"2672",2014,2,1,1,1,0,3,"2_1_1_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2673",2015,2,1,1,1,0,3,"2_1_1_1_0_3",1,0,0.998593431675516,0.997188841785484,1.00281908310314,2,1.99935024812112,3.99740141466199,0.250162517162304
"2674",2016,2,1,1,1,0,3,"2_1_1_1_0_3",2,0.202081288649569,0.201792894476242,0.0407203722610997,24.5577322718954,2.40416257729914,1.7878432337932,3.19638342862013,0.31285358040781
"2675",2017,2,1,1,1,0,3,"2_1_1_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2676",2018,2,1,1,1,0,3,"2_1_1_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2677",2019,2,1,1,1,0,3,"2_1_1_1_0_3",1,1,0.999630042119723,0.99926022110828,1.00074032656969,3,2.99889012635917,8.99334198997452,0.111193369618854
"2678",2022,2,1,1,1,0,3,"2_1_1_1_0_3",0,NA,NA,NA,NA,NA,NA,NA,NA
"2679",2023,2,1,1,1,0,3,"2_1_1_1_0_3",3,1,0.66869990558457,0.447159563728813,2.23633816899971,3.60847503369108,2.57195606181756,6.6149579839201,0.151172539936133
"2680",2003,2,1,1,1,1,1,"2_1_1_1_1_1",23,0.509525578919246,0.169176312784637,0.0286206248074055,34.9398382016193,2.23563186580691,0.573426753846562,0.328818242027006,3.04119380310375
"2681",2004,2,1,1,1,1,1,"2_1_1_1_1_1",50,0.575344428978991,0.116698052073503,0.0136184353577499,73.4298745583077,2.60338249512789,0.436508365091124,0.190539552794526,5.24825415685938
"2682",2005,2,1,1,1,1,1,"2_1_1_1_1_1",64,0.65389141492638,0.12062432315139,0.0145502273357309,68.7274485082655,2.71101051503611,0.411781291719391,0.16956383221009,5.89748407408602
"2683",2006,2,1,1,1,1,1,"2_1_1_1_1_1",66,0.44464661450707,0.0852685975357509,0.00727073372571387,137.5377008325,2.24968090356861,0.334904581251148,0.112161078543007,8.9157487872815
"2684",2007,2,1,1,1,1,1,"2_1_1_1_1_1",64,0.485606815346868,0.0931322793433721,0.0086736214556919,115.292096283931,2.2573040922662,0.336659783872424,0.113339810077027,8.82302519582827
"2685",2008,2,1,1,1,1,1,"2_1_1_1_1_1",45,0.426304317609964,0.109758134762157,0.0120468481464677,83.0092641528988,2.35996353542755,0.437033179099697,0.190997999633987,5.23565692790666
"2686",2009,2,1,1,1,1,1,"2_1_1_1_1_1",57,0.63318634052273,0.115511089372834,0.0133428117680989,74.9467216790755,2.62384753753679,0.41792377116915,0.174660278508244,5.72540023719703
"2687",2010,2,1,1,1,1,1,"2_1_1_1_1_1",67,0.640640440910597,0.109975126557332,0.0120945284613011,82.6820163514188,2.66217042214881,0.396338255021878,0.157084012393787,6.36602022549018
"2688",2011,2,1,1,1,1,1,"2_1_1_1_1_1",63,0.558377086707112,0.0992250725142973,0.00984561501546755,101.568058311136,2.59404654489053,0.365677800621641,0.133720253867481,7.47829869505797
"2689",2012,2,1,1,1,1,1,"2_1_1_1_1_1",55,0.605432333960531,0.111965950468227,0.0125363740642535,79.7678814364216,2.65358686076646,0.406013214649745,0.16484673047022,6.06624102975858
"2690",2013,2,1,1,1,1,1,"2_1_1_1_1_1",62,0.603694309572939,0.105832844879574,0.0112005910553041,89.281002677662,2.62852155881209,0.379574979597285,0.144077165136279,6.94072512499898
